"","log2foldChange","pValues","FDR","celltype","gene"
"GFRA22",-0.00700171160532781,0.00548806870888507,0.0366365667863409,"Endo","GFRA22"
"SNRNP48",0.00864740288653554,0.000247565660885686,0.00453495278804234,"Endo","SNRNP48"
"TMUB24",-0.00874469068198147,0.000442851429566511,0.00659710777469022,"Endo","TMUB24"
"STAT33",0.0031807658120071,0.00565582465764915,0.0373011622770194,"Endo","STAT33"
"NBPF94",0.0102869494904949,3.63827987234541e-06,0.00027178838031755,"Endo","NBPF94"
"AXIN2",0.00586736249132169,0.00224355560250666,0.0197118820979845,"Endo","AXIN2"
"LRP1B1",0.00953801362467388,0.000256640662638807,0.0046074971953701,"Endo","LRP1B1"
"NPNT",0.0140363614002608,0.00682210448885256,0.0423656561809765,"Endo","NPNT"
"CXXC42",0.00784559651525196,3.01905261734951e-07,5.57033394964945e-05,"Endo","CXXC42"
"TSPAN5",0.0069508167241068,2.57795786625399e-05,0.000953595332459265,"Endo","TSPAN5"
"ZBTB52",0.00496403124674316,0.000585626115374079,0.00790156681131158,"Endo","ZBTB52"
"LCMT22",-0.0107276115188361,8.07780173242708e-05,0.00207556133775819,"Endo","LCMT22"
"SNTB25",-0.00474386494717827,0.00279307433070696,0.0228245145680076,"Endo","SNTB25"
"IL12A",0.00615233647431968,0.00353421352197441,0.0272522386080142,"Endo","IL12A"
"ZNF507",0.00608141841006393,3.61805056605003e-05,0.00122853273544324,"Endo","ZNF507"
"OR13J11",0.0184150953428235,5.20039046096958e-05,0.00159596752543664,"Endo","OR13J11"
"FSTL51",0.00609140375427364,0.0013849508461219,0.0142343203070543,"Endo","FSTL51"
"ENHO3",-0.0126393367285944,0.00273563648199505,0.0225355229076236,"Endo","ENHO3"
"ZNF6081",0.00528175448088675,0.000934235119986215,0.0108221457091293,"Endo","ZNF6081"
"SLC35G24",-0.020382910368745,2.19388292301895e-05,0.000852718859977466,"Endo","SLC35G24"
"TMEM1293",-0.0126036595601557,0.00311455386620389,0.0247644225893284,"Endo","TMEM1293"
"SPRY32",0.00874211561985661,0.000343575775677098,0.0055506739623609,"Endo","SPRY32"
"CEP120",0.00608054028013605,0.00261404510646728,0.0218274191714504,"Endo","CEP120"
"GRM5",0.00599364452065032,0.000447680692640574,0.00664319973555983,"Endo","GRM5"
"CPLX15",-0.0172713804531521,1.05203101969459e-05,0.000518032251948649,"Endo","CPLX15"
"FEM1B",0.00534206450375319,0.0021134152792234,0.0189711849859479,"Endo","FEM1B"
"KLK71",0.0194420817470964,0.000670693305628516,0.00861660845838514,"Endo","KLK71"
"HNRNPH12",0.0159449536341363,0.000705455086986355,0.00889896145149015,"Endo","HNRNPH12"
"HSPBAP13",0.0091598980112515,0.000109863744906202,0.00255304004475506,"Endo","HSPBAP13"
"PARM13",0.0118964272607744,1.063383309835e-06,0.000118004724687053,"Endo","PARM13"
"CSNK1G1",0.00233160307846259,0.000200501969508455,0.00391144861280571,"Endo","CSNK1G1"
"ZBTB43",0.00512239851112195,0.00117669915963126,0.0127439681263035,"Endo","ZBTB43"
"RAB3B4",0.0167429456590817,3.00836655757482e-06,0.000239376184686294,"Endo","RAB3B4"
"RGS14",0.00944769195876716,0.00416110461499423,0.0305626647837034,"Endo","RGS14"
"ZRSR26",0.0305160993485103,6.19497526878033e-07,8.62453193328199e-05,"Endo","ZRSR26"
"HSPB31",0.0245705319360178,0.00300570466995318,0.0241750847246129,"Endo","HSPB31"
"KCNAB1",0.00761707379473853,0.000179223597753553,0.00359244787434282,"Endo","KCNAB1"
"STK32A2",0.0075539431692313,0.00320899080833815,0.0253442420004592,"Endo","STK32A2"
"IL1RAPL1",0.00805915762317966,0.00137666760776555,0.0141682041299204,"Endo","IL1RAPL1"
"RSPH10B2",0.0260589218540926,0.00576682332826271,0.0378214699995782,"Endo","RSPH10B2"
"KCNK95",-0.0124513761581393,3.2146033677609e-05,0.00112393689438106,"Endo","KCNK95"
"SCN9A5",0.0246437666321064,3.19289103222224e-13,3.38487705508763e-09,"Endo","SCN9A5"
"MUC15",0.0165747209862199,2.78257025679402e-05,0.00101457811696533,"Endo","MUC15"
"ZEB21",0.00797162309002708,0.00079981740521868,0.00970554971752684,"Endo","ZEB21"
"NLGN1",0.00460648231826788,0.000148638516044673,0.00313965549614914,"Endo","NLGN1"
"LINGO12",-0.0103771809087121,0.00266914769085117,0.0221907316708441,"Endo","LINGO12"
"TACR35",0.0222347214132642,3.4633871574094e-07,5.99574765226338e-05,"Endo","TACR35"
"ROBO1",0.00227299734545028,0.00292223491915121,0.0236528042028973,"Endo","ROBO1"
"OTUD3",0.00659229688142116,0.000955623921708518,0.0109457178287541,"Endo","OTUD3"
"KLF135",-0.00695145185560442,6.11361968027262e-05,0.00175654731301491,"Endo","KLF135"
"ZNF7474",-0.0120035624782784,2.8832552383994e-05,0.00103405552039457,"Endo","ZNF7474"
"MAP3K2",0.00369416628051233,0.00505642376209363,0.0346615846335294,"Endo","MAP3K2"
"CHD32",0.0114422625531914,0.000326548388367807,0.0053887521761472,"Endo","CHD32"
"UBE2E34",-0.00791532211991886,0.00101836602800113,0.011458675498023,"Endo","UBE2E34"
"GPR37L16",-0.00661012482166168,0.00253575091276574,0.0214900329153816,"Endo","GPR37L16"
"SIMC1",0.00561959185129357,0.00402672060543915,0.0298476279533858,"Endo","SIMC1"
"NSG22",0.00847784087351133,0.000450601796535144,0.00664789586911291,"Endo","NSG22"
"UBE2E1",-0.00708274748734183,0.00269454353377486,0.022317057694012,"Endo","UBE2E1"
"HNRNPA31",0.00344423857720955,0.00176687055655412,0.0169641728545892,"Endo","HNRNPA31"
"RNF1502",0.0086059245971839,1.063383309835e-06,0.000118004724687053,"Endo","RNF1502"
"USP384",-0.00447135096589646,0.000945846123630511,0.0108743900430012,"Endo","USP384"
"USP471",0.0053142015217551,0.000141552064654748,0.00304452912190554,"Endo","USP471"
"FAXDC21",-0.00957837006962148,0.00764510910212353,0.0458946298666875,"Endo","FAXDC21"
"CRTAP",0.0183482810311331,0.000642948802101218,0.00838681256846512,"Endo","CRTAP"
"HSPB25",-0.0193361253424408,2.44333278962991e-05,0.000921605870453016,"Endo","HSPB25"
"CDK110",-0.0222400429874495,0.00273563648199505,0.0225355229076236,"Endo","CDK110"
"FRMPD21",0.0204463270552668,0.0040636486769475,0.0300051667496499,"Endo","FRMPD21"
"FOS1",-0.0238903932499221,0.00663498206335483,0.0415405213892951,"Endo","FOS1"
"ZNF804A",0.00743764922699874,0.000680664014955825,0.00870090878550376,"Endo","ZNF804A"
"TMEM1821",0.00782379273897726,0.00060847579266148,0.00809574134562807,"Endo","TMEM1821"
"HARS",0.00729653489704285,0.0072982323590969,0.0445279403773745,"Endo","HARS"
"NPAS21",0.00660483297857706,0.00306255342050093,0.0245164365298229,"Endo","NPAS21"
"LONRF2",0.0113561014734511,2.68063664006759e-06,0.000219525505379653,"Endo","LONRF2"
"ELOVL66",0.00888899755676231,1.51104047247969e-06,0.000152237327602328,"Endo","ELOVL66"
"SERPINB94",-0.00652911951361634,0.0042452183190325,0.0310020378338883,"Endo","SERPINB94"
"CDH21",0.00458446550008595,0.00675138490862766,0.0421315030524548,"Endo","CDH21"
"NUDCD2",0.0029837997896256,0.00233584392753607,0.020236998090155,"Endo","NUDCD2"
"SCRT13",-0.0276531528246053,4.38145743551049e-06,0.000296892208705344,"Endo","SCRT13"
"ACYP24",-0.0104358580341843,1.43303041228429e-05,0.000648252034442736,"Endo","ACYP24"
"TRABD5",-0.0106871974627465,0.000234515852421065,0.00436907027247712,"Endo","TRABD5"
"KIF5B1",0.0127392204565284,0.00223924541087161,0.0196966135681148,"Endo","KIF5B1"
"TSEN343",-0.0116775831584994,0.00152691573536208,0.0152234294084212,"Endo","TSEN343"
"GSTA41",-0.0100344924414824,0.00754082129120009,0.0454825274727996,"Endo","GSTA41"
"MSANTD4",0.00649817134856434,0.000837258776351922,0.00998581067060228,"Endo","MSANTD4"
"TPT1-AS13",0.00797023677890252,3.77547837624916e-05,0.00125690599682347,"Endo","TPT1-AS13"
"DNAJC243",0.004713993329581,8.59798070587051e-05,0.00216206036994583,"Endo","DNAJC243"
"ZNF1601",0.00403134932679983,0.000940024014141605,0.0108563557711648,"Endo","ZNF1601"
"MTM13",0.00835285643997885,4.79897154054309e-06,0.000316773492120159,"Endo","MTM13"
"INSR",0.00582263197406441,0.0058384777288406,0.0381769632534009,"Endo","INSR"
"KCNG3",0.0137724397365446,0.0021134152792234,0.0189711849859479,"Endo","KCNG3"
"JAGN14",-0.0126770322114429,5.36486934954751e-08,1.59536209368573e-05,"Endo","JAGN14"
"C9orf165",-0.00969410497426759,8.67930077292687e-06,0.000453634170773386,"Endo","C9orf165"
"ZNF6722",-0.00692347674338212,0.00433087122534684,0.0315223203160463,"Endo","ZNF6722"
"SOSTDC1",0.0215749437847339,0.00605828192450454,0.0391462149332753,"Endo","SOSTDC1"
"FAM98B2",0.00656086066500539,0.00026842323477864,0.00472486599701161,"Endo","FAM98B2"
"EXOSC11",-0.00731675979371982,0.00718578485917079,0.0439469286475006,"Endo","EXOSC11"
"PGAM12",-0.0103768174525531,0.000125055942366889,0.00281633338442139,"Endo","PGAM12"
"MCC6",-0.00666272319949712,0.00145289004437129,0.0147250550228339,"Endo","MCC6"
"ZBTB265",0.0135702375404012,1.98330657153869e-09,1.59854509666018e-06,"Endo","ZBTB265"
"RSL1D11",-0.00470035521270784,0.00817225386869345,0.0479317869571702,"Endo","RSL1D11"
"ZNF5844",-0.00788428037996391,0.00258934394248127,0.0216921297238283,"Endo","ZNF5844"
"CXXC5",-0.00658709314995942,0.008186188073845,0.0479951317621985,"Endo","CXXC5"
"ZNF274",0.00815793147501509,0.00640757491113972,0.0406317193329995,"Endo","ZNF274"
"PIK3CD5",-0.00542024929834461,0.00257952337525381,0.0216453813526777,"Endo","PIK3CD5"
"BPTF1",0.00850857024482821,6.73891382966446e-05,0.00185277785255802,"Endo","BPTF1"
"PLEKHG53",-0.00995398533628755,0.000977465524628838,0.0111210304934369,"Endo","PLEKHG53"
"VAT1L6",0.0298652462133626,3.41106053361062e-07,5.99574765226338e-05,"Endo","VAT1L6"
"KNDC16",-0.00636846596433749,1.01353835226466e-05,0.000508586250964106,"Endo","KNDC16"
"PWWP2B2",-0.00743582267407294,0.00547834202214526,0.0366195241061251,"Endo","PWWP2B2"
"NINJ23",-0.0141003119568819,0.0044663288422815,0.0322173150686288,"Endo","NINJ23"
"TLN2",0.00470831150535034,0.00146159510435846,0.0147936995559454,"Endo","TLN2"
"SRGAP2C",0.0109777882132835,0.00486103988889521,0.0339762505059522,"Endo","SRGAP2C"
"SCG22",0.0192587089724805,0.00189572845146721,0.0177602667052993,"Endo","SCG22"
"ISG203",0.0162719885328566,0.00247372269122544,0.0210927557313064,"Endo","ISG203"
"ID4",0.0104819351623778,0.00502037980028347,0.0345072245339053,"Endo","ID4"
"CXCR6",0.00780856096511506,0.00865811096979194,0.0497524620605605,"Endo","CXCR6"
"NEGR1",0.00607650225349232,0.00283019693829706,0.0230173318709937,"Endo","NEGR1"
"MACROD2",0.00730541398911821,0.0037905391449884,0.0286093230489662,"Endo","MACROD2"
"ALG146",-0.00473211441700361,0.000134470173679036,0.00295025249243661,"Endo","ALG146"
"GNB21",-0.00661623141065704,0.00772417139146149,0.0462062346440786,"Endo","GNB21"
"C2CD2L1",-0.00546397590445258,0.00769773625575328,0.0461201615886564,"Endo","C2CD2L1"
"GNG121",0.00668999507176959,0.00468937290053612,0.0331700030479493,"Endo","GNG121"
"IL17D4",-0.0104687878372163,0.000126531128910834,0.00282875577830733,"Endo","IL17D4"
"FUT9",0.00647028330532695,0.00212980944542427,0.0190436744316241,"Endo","FUT9"
"ZNF24",0.00721499418341676,0.000847748634783976,0.0100717010031666,"Endo","ZNF24"
"RAB40A",0.00297363998561284,0.000938090700687508,0.010850393497227,"Endo","RAB40A"
"AFF1",0.00452709580931288,0.00400471025528013,0.0297564933766909,"Endo","AFF1"
"NIPAL42",0.0133996122971952,8.31407503597003e-05,0.00211497915449909,"Endo","NIPAL42"
"OR10AD1",0.0247956174930013,0.000442851429566511,0.00659710777469022,"Endo","OR10AD1"
"AGAP5",0.00978211250720662,0.00485232331363131,0.0339463130310415,"Endo","AGAP5"
"ZMAT3",0.00427233788470094,0.000943901719208191,0.0108743900430012,"Endo","ZMAT3"
"THEMIS6",-0.0131131706875853,0.000374359743523643,0.00590416592412056,"Endo","THEMIS6"
"PURG",0.00295789246820632,0.00567586175101006,0.0373850093999863,"Endo","PURG"
"ZNF5966",-0.011834096794054,0.000429586929522206,0.0064814721563577,"Endo","ZNF5966"
"CFL11",-0.00752476946534308,0.00190313423425598,0.0177602667052993,"Endo","CFL11"
"TMCC13",0.00355524812439079,0.0039682689549507,0.029543058228544,"Endo","TMCC13"
"RAB433",-0.0210087089349211,0.000911408262963726,0.0106463052166487,"Endo","RAB433"
"DCP2",0.00419265082374576,0.00549781098039387,0.0366536688523081,"Endo","DCP2"
"ZNF621",0.00442270592751548,0.00231356053539662,0.0200849580720317,"Endo","ZNF621"
"EGFL76",-0.00816793407337102,3.04850198425016e-05,0.00108317307161965,"Endo","EGFL76"
"NADSYN1",0.00557225775483339,0.00267927966194308,0.0222387472861769,"Endo","NADSYN1"
"GXYLT21",0.0109942184832188,0.00313792253399767,0.0249114285565787,"Endo","GXYLT21"
"HPSE26",-0.0103528501024326,0.000405046640989235,0.00620288426010915,"Endo","HPSE26"
"LRRN36",-0.00566645015436062,0.00339942435254669,0.026493020119542,"Endo","LRRN36"
"ESRRA4",-0.0111572652611596,5.04250114241983e-06,0.000321304404524744,"Endo","ESRRA4"
"RAPH1",0.0069370657594936,0.00420679547722392,0.0307801557277626,"Endo","RAPH1"
"CYSLTR14",-0.0198981316409046,0.00163317125582831,0.0159810764292362,"Endo","CYSLTR14"
"VANGL14",-0.010769283327662,0.00128851935624025,0.0135338720311819,"Endo","VANGL14"
"GOLGB13",0.0089302013641257,5.56553199527671e-06,0.000330350996029719,"Endo","GOLGB13"
"ZNF4836",0.0133967343615549,9.97943122506724e-09,4.92408939574767e-06,"Endo","ZNF4836"
"TNKS4",0.00560180568129098,4.22673285779209e-06,0.000291065327830685,"Endo","TNKS4"
"PPP1R3B1",0.00913478444150062,0.00360009255573231,0.0276349961897166,"Endo","PPP1R3B1"
"STOX2",0.0070123665338846,0.000163069965262085,0.00334752472925412,"Endo","STOX2"
"DAB12",0.00574602238746635,2.57139027341363e-05,0.000953469022931145,"Endo","DAB12"
"TMEM1963",0.0103784107061831,8.21175127293607e-07,0.000101587877362311,"Endo","TMEM1963"
"FKBP2",0.0221019845365866,0.00401203487241934,0.0297820174678768,"Endo","FKBP2"
"VEGFB2",-0.00656623813340751,0.00461392873237837,0.0328335058585699,"Endo","VEGFB2"
"PEAK11",0.00578539394936328,9.37067155100041e-05,0.00230711357125434,"Endo","PEAK11"
"TNFRSF10D1",0.0126161810863674,0.00394654896764731,0.0294386024795669,"Endo","TNFRSF10D1"
"MOB1B",0.00498553969373106,4.02888585670438e-05,0.00131834098311049,"Endo","MOB1B"
"CHD26",0.00976294975599146,1.57915908572876e-09,1.51145263992814e-06,"Endo","CHD26"
"SCAI1",0.00340213736251638,0.00550756885839919,0.0366867809906591,"Endo","SCAI1"
"APOBEC41",0.0186575931543951,6.89555975981767e-07,9.42844662159355e-05,"Endo","APOBEC41"
"WFIKKN26",-0.0320800131872094,0.000965495271784876,0.0110093779539193,"Endo","WFIKKN26"
"CD7",-0.0159437613130303,0.00587978252278125,0.0383651425453225,"Endo","CD7"
"HAP16",0.0210777558637707,0.000180877662074242,0.00361613644517617,"Endo","HAP16"
"PHC31",0.00388701444098327,7.60579665649352e-05,0.00199443784242366,"Endo","PHC31"
"RBM4B",0.00340934096210965,0.00836927748931414,0.0486957125651051,"Endo","RBM4B"
"C1QTNF16",-0.013104567063307,0.000115718870357614,0.00264495340396493,"Endo","C1QTNF16"
"XXYLT16",-0.0133470157823288,1.71989753500214e-06,0.000166699435765967,"Endo","XXYLT16"
"TCAP3",-0.0160449301099477,0.0018994280279366,0.0177602667052993,"Endo","TCAP3"
"TLR13",-0.00765233168116319,0.00436240416386516,0.0316915831904322,"Endo","TLR13"
"ZDHHC245",-0.00836991337695681,0.000765532955608239,0.00943151382315734,"Endo","ZDHHC245"
"MGA6",0.00577704373203058,3.54817678832866e-06,0.000267668863726429,"Endo","MGA6"
"SNHG115",-0.0116093377900093,0.000503063582766851,0.00718648853217496,"Endo","SNHG115"
"CNTNAP2",0.00749274243145237,0.0051383794597074,0.0350196453253044,"Endo","CNTNAP2"
"LINGO22",0.00617397511848505,8.86978851219711e-05,0.0022086494516388,"Endo","LINGO22"
"ANKRD36C",0.0072314052169844,0.00644123267930825,0.0407607591945977,"Endo","ANKRD36C"
"ZNF4973",-0.0106341788896813,0.00380448669039345,0.0286580960042721,"Endo","ZNF4973"
"SLCO2A16",-0.0263870909099611,8.93003162195855e-11,1.9536357751239e-07,"Endo","SLCO2A16"
"KCTD134",0.00856389202311458,0.000335331178613132,0.00546886226760543,"Endo","KCTD134"
"P2RY14",0.00827938519848725,0.00256485637132867,0.0215814343244655,"Endo","P2RY14"
"GPR171",0.0113760255806135,2.33380286791512e-06,0.000200785714153102,"Endo","GPR171"
"ATR5",-0.00556206238116008,0.000270839794531668,0.00472935075650851,"Endo","ATR5"
"VCPIP1",0.00437283485013573,0.000143543604952686,0.00304885820561086,"Endo","VCPIP1"
"ZNF654",0.00380879291260694,0.00246430407015819,0.0210241518275223,"Endo","ZNF654"
"TVP23C",0.00485215033413677,0.0020371119624718,0.0185251381195328,"Endo","TVP23C"
"TMEM51-AS11",0.0245046503341078,0.00256973687725817,0.0216106263252782,"Endo","TMEM51-AS11"
"FAM182B",0.0140326661567718,0.0051383794597074,0.0350196453253044,"Endo","FAM182B"
"DCTN22",-0.00773248323204667,0.00103728319383694,0.0116203034604381,"Endo","DCTN22"
"ZNF5192",0.0101329775150303,1.37047167206429e-05,0.000630252347927703,"Endo","ZNF5192"
"CHRNA7",0.00575140464211077,0.00707489490600545,0.0434771029657173,"Endo","CHRNA7"
"SCUBE2",0.00752806291277164,0.00181599375620105,0.0172841071363971,"Endo","SCUBE2"
"LPL5",0.0250719546084044,3.7098833728454e-05,0.00124317623570579,"Endo","LPL5"
"CCDC146",0.0104447858543457,7.93684118878786e-10,9.3495989203921e-07,"Endo","CCDC146"
"SART16",0.0395645401337807,7.55948180714438e-07,0.00010012357041083,"Endo","SART16"
"POLD4",-0.0115331902706792,0.00115076451778765,0.012542923719146,"Endo","POLD4"
"DRAP1",0.00646894887812666,0.00551734236465295,0.0367199395794417,"Endo","DRAP1"
"LONRF33",0.0176516571017244,0.00171222726170092,0.0165536920995504,"Endo","LONRF33"
"TOM1L26",-0.00692851217319745,3.62713579676459e-05,0.00122889286707197,"Endo","TOM1L26"
"A2M2",-0.013813915131446,0.00112307539503311,0.0123288721143634,"Endo","A2M2"
"ARL4D2",-0.0180169177095075,0.00532481692763641,0.0359225755197463,"Endo","ARL4D2"
"LYSMD31",0.00283669098824824,0.000683537995313495,0.00872308405019238,"Endo","LYSMD31"
"B3GALT64",-0.0087181254212334,0.00113684203135758,0.0124176882084237,"Endo","B3GALT64"
"JAKMIP2",0.00712837571331004,0.00410836796631684,0.0302915488859779,"Endo","JAKMIP2"
"AL357153.1",0.0409456618128272,0.00660041480725733,0.04137484746555,"Endo","AL357153.1"
"SLC35A44",-0.00826411503843838,0.000327271982794998,0.0053890786500243,"Endo","SLC35A44"
"IP6K13",-0.00395652582624262,0.00824213776642235,0.0482492728421223,"Endo","IP6K13"
"LRRTM41",0.00945396032471457,0.000378487823523731,0.00595088555384231,"Endo","LRRTM41"
"SMIM194",-0.0122422223002596,0.000340556042826272,0.00553051457035157,"Endo","SMIM194"
"SLC35G15",-0.0138860260024858,2.26837926753822e-05,0.000872813067916589,"Endo","SLC35G15"
"CLK23",0.00671504576460524,0.00334931936530834,0.0262311504490503,"Endo","CLK23"
"SLCO3A14",0.00945954712522123,1.54825917594592e-08,6.40811919471237e-06,"Endo","SLCO3A14"
"PHLDB35",0.0123384439225562,0.000418513558064936,0.00636456467547809,"Endo","PHLDB35"
"GNG75",-0.00891475541765274,0.000196423784394789,0.0038564536336177,"Endo","GNG75"
"B3GNT5",0.00661835655519116,0.0053342971931522,0.0359706856961395,"Endo","B3GNT5"
"TTTY142",0.0399995676741467,7.32477548583866e-06,0.000402048787778255,"Endo","TTTY142"
"AL358781.11",0.0473372744648217,0.00196334392784592,0.018178143235207,"Endo","AL358781.11"
"MAMSTR6",-0.00916450908856525,0.000137968321950765,0.00299969050313441,"Endo","MAMSTR6"
"MTHFR5",-0.0054999527546844,0.000214677813723061,0.00410854708568461,"Endo","MTHFR5"
"TALDO12",-0.0106925173319388,0.00746344443035282,0.0452833549946209,"Endo","TALDO12"
"RIMKLA6",-0.00818684782598122,0.000673528134637318,0.00864577523372664,"Endo","RIMKLA6"
"CLVS11",0.00668540151606223,0.00760585062367065,0.0457306621322703,"Endo","CLVS11"
"DLGAP1-AS1",0.0157333021945236,0.000493410085607064,0.00710158087498739,"Endo","DLGAP1-AS1"
"TGIF12",0.00845137930171003,0.00518442736030735,0.0352863647092208,"Endo","TGIF12"
"NR2C2",0.00420763170449856,0.000269628976974101,0.00472935075650851,"Endo","NR2C2"
"ACOT45",-0.0108465737549708,4.1823394568802e-05,0.00135695649242931,"Endo","ACOT45"
"ST8SIA3",0.00804688276469534,0.000316574008432519,0.00528682046361571,"Endo","ST8SIA3"
"SAMD12",0.00597310056066114,0.00121048799154997,0.013017846279913,"Endo","SAMD12"
"RPLP2",-0.0169717386940453,0.00220928588662607,0.0195115363712754,"Endo","RPLP2"
"SUMO4",0.00899624818405265,0.000316574008432519,0.00528682046361571,"Endo","SUMO4"
"POLR2L",-0.0161802646079416,0.00519368156361173,0.0353336470302754,"Endo","POLR2L"
"ZNF518A1",0.00710737262264871,8.11537107657272e-06,0.000430030424452023,"Endo","ZNF518A1"
"UBE2N3",-0.00733573933617793,5.86486278026704e-05,0.00172388692163166,"Endo","UBE2N3"
"GRAMD1C",0.00815207964463305,0.000651157983952287,0.00845787393235396,"Endo","GRAMD1C"
"PDE4DIP1",0.00500341815199157,0.00169547266901836,0.0164332078818652,"Endo","PDE4DIP1"
"GOLGA8Q",0.0317363240391435,0.00156987234927902,0.0155605340821094,"Endo","GOLGA8Q"
"DALRD36",-0.0115663606751282,5.24005000379964e-06,0.000323573087734628,"Endo","DALRD36"
"AC140481.14",0.0175829591305265,4.09258956408461e-07,6.52853297754081e-05,"Endo","AC140481.14"
"ZNF518B1",0.00566404308740065,0.000128323003413924,0.00284802677432005,"Endo","ZNF518B1"
"LCORL",0.0050286283119485,0.00552713152093152,0.0367691103872916,"Endo","LCORL"
"ZC3H12D1",-0.00964357572593671,0.00394654896764731,0.0294386024795669,"Endo","ZC3H12D1"
"TMPRSS93",-0.020234190068174,0.00548806870888507,0.0366365667863409,"Endo","TMPRSS93"
"AQP114",-0.0098887800356664,0.000684979211642545,0.00873419787434965,"Endo","AQP114"
"PLEKHM3",0.00327732678102688,0.00615474468439782,0.039552564035614,"Endo","PLEKHM3"
"NEUROG21",0.0126754168644461,0.00476593215387076,0.0335411236233349,"Endo","NEUROG21"
"P4HTM4",-0.00598390608121324,0.000983502049681071,0.0111565558435674,"Endo","P4HTM4"
"ERBB4",0.00627445026266926,0.000365425665939489,0.005811140860018,"Endo","ERBB4"
"OTOS2",0.0275041266804554,0.00650902579565039,0.0410033817501399,"Endo","OTOS2"
"ERN14",0.00726435815540327,0.000434281077235181,0.00652657548260997,"Endo","ERN14"
"CSRNP3",0.00538486732646959,0.000641590000106031,0.00838336967715338,"Endo","CSRNP3"
"CPNE73",0.0133391293617557,0.000494474102560863,0.00710354259532557,"Endo","CPNE73"
"EFCAB133",0.0112395655418318,4.01884792607215e-05,0.00131787231562889,"Endo","EFCAB133"
"PFAS",0.00396462930395503,0.00148799950828058,0.0149718951838428,"Endo","PFAS"
"TMEM1253",-0.0249015545823758,0.00160440156957064,0.0158106857377122,"Endo","TMEM1253"
"NSUN7",0.00907482910003399,0.00397553303587182,0.0295540353938549,"Endo","NSUN7"
"WSCD14",0.012458589420504,0.00208904092991103,0.0188185722356809,"Endo","WSCD14"
"RAB39A3",0.0150721457471259,0.00319108753503787,0.0252549429000362,"Endo","RAB39A3"
"TMEM31",0.0152155973837177,0.00724806220291861,0.044274760500796,"Endo","TMEM31"
"KLHL28",0.0030414246468391,0.000572058358511828,0.00778019689365021,"Endo","KLHL28"
"SLITRK41",0.00819756262176696,2.3140311768607e-06,0.000200785714153102,"Endo","SLITRK41"
"ALOX15B5",0.0427406044035449,2.02030134760495e-05,0.000814181443084793,"Endo","ALOX15B5"
"CDC42EP42",-0.00591690472397843,0.00237190647543435,0.0204178615878592,"Endo","CDC42EP42"
"PCBP1-AS1",0.00523399656857571,0.0028840110486589,0.0233804897825105,"Endo","PCBP1-AS1"
"C14orf1193",-0.0117128602821657,5.89362283387153e-05,0.00172902184057296,"Endo","C14orf1193"
"LYNX15",-0.0100732416804559,0.000238792319119969,0.00442719803269153,"Endo","LYNX15"
"PRKRA3",-0.00765371371902202,7.19469199081279e-05,0.00192958867158156,"Endo","PRKRA3"
"CCDC66",0.0110069850901366,8.95504160075448e-05,0.00221905351252353,"Endo","CCDC66"
"SERTM15",0.0276525655988739,3.91141992307279e-09,2.52456502005928e-06,"Endo","SERTM15"
"ZNF571",0.004914553319046,0.00304539667979015,0.024391843490746,"Endo","ZNF571"
"SKIDA16",-0.00768915037289686,0.00132792019250627,0.0138338570258783,"Endo","SKIDA16"
"MB21D2",0.00630024936538831,0.00802037281237396,0.0473675238136116,"Endo","MB21D2"
"SSTR2",-0.00923900503245761,0.00726057564109589,0.0443335148994189,"Endo","SSTR2"
"CHRM41",-0.0130729635522656,0.00591093376829597,0.0385519760339372,"Endo","CHRM41"
"ARSJ3",0.0101910082547845,0.000809871542615983,0.00976564787686706,"Endo","ARSJ3"
"PPA11",-0.00733657702362622,0.00486977062779598,0.0339907326317537,"Endo","PPA11"
"SSR43",-0.0102419299885446,0.00034206279186595,0.00553736743618939,"Endo","SSR43"
"CAPS2",0.00428100259313524,0.00259426703501513,0.0216977637215847,"Endo","CAPS2"
"PITPNB1",0.00979044046097233,2.62193880801035e-07,4.89663059827689e-05,"Endo","PITPNB1"
"FKRP4",-0.00831971657927877,0.00224787339481804,0.0197271823313716,"Endo","FKRP4"
"METTL23",-0.009989987387935,0.00780396560805626,0.0464838309302892,"Endo","METTL23"
"SLC26A114",0.00722117987154292,6.20377699846259e-05,0.0017757876813917,"Endo","SLC26A114"
"F2R5",0.0101931020731287,0.000598219822024085,0.00800099419604964,"Endo","F2R5"
"NPM1",0.0105680590137398,0.0016139392178838,0.0158638415806627,"Endo","NPM1"
"TMEM132C3",0.0137065871297644,0.000105531973643572,0.00247112636754995,"Endo","TMEM132C3"
"ACBD42",0.00695487744696832,0.00133058604030426,0.0138517605303836,"Endo","ACBD42"
"SETD2",0.00426338504559354,0.00695348794616168,0.0429724432637288,"Endo","SETD2"
"GPR135",0.00861344875433634,0.000234515852421065,0.00436907027247712,"Endo","GPR135"
"GPR883",0.0173262576423462,0.000406818542143263,0.00621758398640911,"Endo","GPR883"
"CELF2-AS1",0.00950785001579324,0.00609028378725072,0.0392866916250874,"Endo","CELF2-AS1"
"ADO3",-0.00781883817358486,0.000278835191017592,0.00483040963262828,"Endo","ADO3"
"CCDC1494",0.0100863154326936,1.48269731722711e-05,0.000658145701913504,"Endo","CCDC1494"
"TNRC185",-0.00677272078953273,7.44451089605458e-06,0.000402845370537738,"Endo","TNRC185"
