"","log2foldChange","pValues","FDR","celltype","gene"
"PLA2G4B3",-0.00572369869256519,1.65049149737873e-08,1.4763825790497e-06,"RG.LGE","PLA2G4B3"
"EHD42",-0.0167737814049923,2.0190968225723e-06,5.52376979883719e-05,"RG.LGE","EHD42"
"SNAP23",-0.00362377232746428,0.00346638785918439,0.0218143088360186,"RG.LGE","SNAP23"
"ZSCAN291",-0.00429621292834391,0.00262815513670005,0.0176167159723736,"RG.LGE","ZSCAN291"
"STRC",0.0121768331049859,0.00630331175068652,0.0346820327938593,"RG.LGE","STRC"
"PDIA3",-0.00401674764763411,0.00382620206771013,0.0235450734178076,"RG.LGE","PDIA3"
"SERF22",0.00777903181190658,0.000245399577564244,0.00262317521951289,"RG.LGE","SERF22"
"MFAP1",-0.00395694208135945,0.0060597183900822,0.0337051619223958,"RG.LGE","MFAP1"
"CASC4",0.00318848882763017,0.0010821923010804,0.00867355013074626,"RG.LGE","CASC4"
"FBN13",-0.0429643679014482,3.6492599537603e-08,2.70195894099289e-06,"RG.LGE","FBN13"
"CEP1522",-0.00653277271296713,0.00998497040944667,0.0494459916519499,"RG.LGE","CEP1522"
"HDC",-0.0384328965441995,0.000749376787027006,0.00649956513670226,"RG.LGE","HDC"
"SCG31",0.0101360134044699,0.00370283140203395,0.0229081646838751,"RG.LGE","SCG31"
"LYSMD21",0.0141265253472593,0.00742774215156324,0.0390779615607504,"RG.LGE","LYSMD21"
"GNB5",0.00675250446110351,0.00135429491658002,0.0104135277295682,"RG.LGE","GNB5"
"MYO5C2",-0.0278250048390277,1.37312926770882e-06,4.02244637206679e-05,"RG.LGE","MYO5C2"
"ONECUT12",-0.0417151313423761,1.43897095932417e-05,0.000260720202358854,"RG.LGE","ONECUT12"
"PIGB1",-0.00655878617091756,0.00656652425600211,0.0357965084042738,"RG.LGE","PIGB1"
"PRTG2",-0.0696682422334168,3.84868314797615e-07,1.49690589618031e-05,"RG.LGE","PRTG2"
"ZNF280D1",-0.00902632556673521,0.00386043227049866,0.0237285747441427,"RG.LGE","ZNF280D1"
"AC090517.41",-0.00742696828791486,0.00113194230943328,0.00896500530743991,"RG.LGE","AC090517.41"
"CGNL1",-0.0253719214051489,0.00738771066894391,0.0388800254018336,"RG.LGE","CGNL1"
"RORA-AS11",-0.010772175280416,0.000283188053039776,0.00296045230836466,"RG.LGE","RORA-AS11"
"TPM1",-0.0114831376330172,0.00160202177072786,0.0119272294286524,"RG.LGE","TPM1"
"APH1B",-0.0069681349476828,0.00915612150260634,0.046097616086578,"RG.LGE","APH1B"
"CA122",0.0354611377331453,5.15628701141682e-05,0.000730707889826855,"RG.LGE","CA122"
"PCLAF2",0.0144833755612028,0.00202536447010381,0.0143635359894313,"RG.LGE","PCLAF2"
"RBPMS22",-0.037692010275161,6.70701549491956e-08,4.1123865328734e-06,"RG.LGE","RBPMS22"
"PLEKHO22",-0.00742046742456809,8.56739941252601e-06,0.000169097164156558,"RG.LGE","PLEKHO22"
"AC069368.11",-0.00641714633381354,0.000145056816278283,0.00171780049269829,"RG.LGE","AC069368.11"
"IGDCC32",-0.0262993402081701,2.74648918369724e-07,1.16660741879098e-05,"RG.LGE","IGDCC32"
"IGDCC42",-0.0183804364727986,6.31558781575911e-06,0.000132642818518634,"RG.LGE","IGDCC42"
"SLC24A13",-0.0184256964177316,4.22194158086534e-07,1.61102503680254e-05,"RG.LGE","SLC24A13"
"AC011939.3",0.010001605059574,0.00857501164158069,0.0436897925842026,"RG.LGE","AC011939.3"
"MEGF111",0.0243179106138425,0.00154603997654422,0.0115906322626105,"RG.LGE","MEGF111"
"SMAD61",-0.0342177591479995,4.37223719590899e-07,1.65274661777909e-05,"RG.LGE","SMAD61"
"AC110048.21",-0.0242957106201644,0.00244445559200218,0.0166270365404581,"RG.LGE","AC110048.21"
"SMAD32",-0.0169098212582068,2.72774991006578e-06,6.86746586327638e-05,"RG.LGE","SMAD32"
"AAGAB2",-0.00741399977668816,6.0158455614809e-05,0.000827534164393404,"RG.LGE","AAGAB2"
"IQCH2",-0.0183990216897119,3.82300646508389e-07,1.49411979062758e-05,"RG.LGE","IQCH2"
"C15orf611",0.0153880685837635,0.000119466076549213,0.00146750528278603,"RG.LGE","C15orf611"
"AC107871.12",-0.0174119327013662,9.43976585569978e-08,5.27222355283218e-06,"RG.LGE","AC107871.12"
"CALML41",-0.0138234571466474,2.77701769124277e-06,6.9602239991226e-05,"RG.LGE","CALML41"
"CLN62",-0.0155676885200586,4.68561952197317e-08,3.16061857869033e-06,"RG.LGE","CLN62"
"CORO2B2",0.0109954942866199,0.00159477928430242,0.0118787874609715,"RG.LGE","CORO2B2"
"ANP32A",-0.00313423573708468,0.00693830748294993,0.0372063857416262,"RG.LGE","ANP32A"
"RPLP12",0.0099718706833495,0.000299040411790843,0.00309014807088092,"RG.LGE","RPLP12"
"UACA1",-0.0125057626439962,2.5524098441484e-06,6.53943607847607e-05,"RG.LGE","UACA1"
"THSD4-AS12",0.0489422169741694,1.06597228264385e-09,2.03126078484944e-07,"RG.LGE","THSD4-AS12"
"AC009690.12",-0.00233468265467159,8.20732253395914e-06,0.000163953456708706,"RG.LGE","AC009690.12"
"HCN41",-0.0101326935156371,0.00965297608427471,0.0480742631830541,"RG.LGE","HCN41"
"CD2761",-0.0066926348141564,0.000212628612964735,0.00234268835622102,"RG.LGE","CD2761"
"STOML11",0.00621510302017861,0.000225327484198715,0.00244587150131235,"RG.LGE","STOML11"
"ISLR1",0.0170604077966493,0.00708962877758461,0.037804327089195,"RG.LGE","ISLR1"
"STRA6",-0.0194738167985292,0.00927233520521083,0.0465810029714622,"RG.LGE","STRA6"
"ARID3B2",-0.0161643879816694,3.2650205140312e-08,2.46602165992457e-06,"RG.LGE","ARID3B2"
"SNX332",-0.018364114705663,2.71895816248484e-06,6.85729745322935e-05,"RG.LGE","SNX332"
"CSPG41",-0.0205772043276543,0.00279647347366593,0.0184688536573002,"RG.LGE","CSPG41"
"AC105020.12",-0.0175305019784625,8.39925023780046e-07,2.76363716867534e-05,"RG.LGE","AC105020.12"
"TMEM2661",0.0146781359399918,0.000505353509926534,0.00470681535125458,"RG.LGE","TMEM2661"
"ADAMTS72",-0.0137663710525824,2.82344617457248e-07,1.19301687706216e-05,"RG.LGE","ADAMTS72"
"RASGRF13",0.0555081946405559,7.34603152214635e-07,2.4910145966169e-05,"RG.LGE","RASGRF13"
"FAH",-0.00695397199052381,0.000748715405818542,0.00649732008888015,"RG.LGE","FAH"
"CTXND12",0.0260352909842686,0.00107730927140791,0.00865116863173881,"RG.LGE","CTXND12"
"CEMIP4",0.0447152334133565,1.12528565326236e-06,3.44000676691435e-05,"RG.LGE","CEMIP4"
"EFL11",-0.00360232350974448,0.00353673767827984,0.0221341826524848,"RG.LGE","EFL11"
"GOLGA6L9",-0.0149054458819527,0.00256530673605308,0.0172671459660687,"RG.LGE","GOLGA6L9"
"AC245033.12",-0.00221608666793617,1.33291019236797e-06,3.91885308105856e-05,"RG.LGE","AC245033.12"
"CPEB11",0.0118485999527423,0.00538202860640853,0.0307182898642292,"RG.LGE","CPEB11"
"HDGFL3",0.00324920016192114,0.00257129009464541,0.0172929972573631,"RG.LGE","HDGFL3"
"SH3GL32",0.0139400327613486,0.000668539121280732,0.00595852565245295,"RG.LGE","SH3GL32"
"ALPK31",-0.00952074325345853,0.00559884454900479,0.0317313728460275,"RG.LGE","ALPK31"
"AKAP131",-0.00450258215026616,0.000522489871700239,0.00484127957469206,"RG.LGE","AKAP131"
"ISG20",-0.0125159775785246,0.000391575069347068,0.00380209559925865,"RG.LGE","ISG20"
"FANCI2",-0.0106887843726394,3.15188273096157e-05,0.00049329721522287,"RG.LGE","FANCI2"
"MIR9-3HG1",0.0287898022107452,0.005340416360006,0.030544528519079,"RG.LGE","MIR9-3HG1"
"AC013391.32",0.048717230927743,1.08795456278056e-08,1.07340346998163e-06,"RG.LGE","AC013391.32"
"TICRR2",-0.0184688748961472,0.000174347309307982,0.0019851300991622,"RG.LGE","TICRR2"
"KIF7",-0.00790502655961045,0.000362181796013955,0.00357989979758802,"RG.LGE","KIF7"
"WDR93",-0.0178294329308497,0.00412819194624462,0.0249749423554477,"RG.LGE","WDR93"
"MESP13",0.0416643343820822,3.0506480419507e-10,8.01795915919504e-08,"RG.LGE","MESP13"
"ZNF7101",-0.00671238657636075,0.000679314766268902,0.0060180129760408,"RG.LGE","ZNF7101"
"CIB12",0.0085608750639166,0.0015868233211582,0.0118359127665501,"RG.LGE","CIB12"
"AC091167.22",-0.00134460128358812,6.45723061505029e-06,0.00013465912061696,"RG.LGE","AC091167.22"
"IQGAP12",-0.00568014142255021,0.00636994025001914,0.0349718386311425,"RG.LGE","IQGAP12"
"BLM2",-0.0123297735066062,0.000125197528840504,0.00152399194043332,"RG.LGE","BLM2"
"SV2B3",0.0388913763973599,5.1487543206968e-09,6.07877248428168e-07,"RG.LGE","SV2B3"
"AC091078.13",-0.0261556556255447,7.82701126310492e-08,4.61883436446439e-06,"RG.LGE","AC091078.13"
"AC110023.12",-0.037939816489455,1.62119462653147e-12,4.36128374447409e-09,"RG.LGE","AC110023.12"
"LINC022072",-0.0298155930114844,2.58905945916342e-08,2.058621119722e-06,"RG.LGE","LINC022072"
"ARRDC4",0.00921084049628457,0.00681521843608262,0.0367661900992011,"RG.LGE","ARRDC4"
"PCSK6",-0.0129168163263226,0.0024727217614948,0.0167627895641695,"RG.LGE","PCSK6"
"RHBDF12",-0.0308922262968494,1.27143737742074e-07,6.49438946485702e-06,"RG.LGE","RHBDF12"
"ARHGDIG2",0.0185106840738828,2.8804947543576e-05,0.000460729506481783,"RG.LGE","ARHGDIG2"
"WFIKKN1",-0.0114784597148048,0.00584379996264197,0.032736759264893,"RG.LGE","WFIKKN1"
"WDR901",-0.0141178310761797,2.77780594702703e-05,0.000448814472382016,"RG.LGE","WDR901"
"FBXL16",0.0123978045494793,0.000466053096247744,0.0043914553569964,"RG.LGE","FBXL16"
"CHTF181",-0.0104389901709664,0.000235813411643104,0.00254424238785638,"RG.LGE","CHTF181"
"SOX81",0.0127049122747239,0.00358740467513797,0.0223547996741948,"RG.LGE","SOX81"
"BAIAP31",-0.0130816659419841,0.00131599889431261,0.0101877880830215,"RG.LGE","BAIAP31"
"IFT140",-0.00852516522801597,0.000270505007655512,0.00285187545954776,"RG.LGE","IFT140"
"JPT22",-0.00930144363837189,4.75027910070788e-06,0.000105466650570187,"RG.LGE","JPT22"
"SNHG93",0.00600901634376021,1.38577365721501e-09,2.35450237906394e-07,"RG.LGE","SNHG93"
"CCNF2",-0.00669755950304331,0.00137432760300396,0.0105332487369834,"RG.LGE","CCNF2"
"NTN3",0.0104157884307908,0.00730183166005191,0.0386295853244503,"RG.LGE","NTN3"
"AC093525.22",-0.00270454850800597,5.81535978658487e-06,0.000123670253379798,"RG.LGE","AC093525.22"
"ATP6V0C2",-0.00356691163076457,0.00765790287185145,0.0399890683450515,"RG.LGE","ATP6V0C2"
"SRRM2-AS11",-0.00812291205218352,0.000824631205595536,0.00698340623794205,"RG.LGE","SRRM2-AS11"
"ELOB1",0.00693432605016405,0.00684256313284132,0.0368398303959946,"RG.LGE","ELOB1"
"AJ003147.22",0.0307724229560004,1.6141968402865e-08,1.46375006736317e-06,"RG.LGE","AJ003147.22"
"OR1F12",0.0293050581352745,1.80223203449667e-10,5.81796545376216e-08,"RG.LGE","OR1F12"
"TFAP4",-0.00377968603368065,0.0023974041056688,0.0163760049384681,"RG.LGE","TFAP4"
"CORO7",0.00665468919600634,0.00216509550945946,0.0151023364814975,"RG.LGE","CORO7"
"C16orf962",-0.0155384962413639,9.16031123666259e-06,0.00017857075322581,"RG.LGE","C16orf962"
"PPL1",-0.0189664339139759,0.010127498989997,0.0499291268165978,"RG.LGE","PPL1"
"SEC14L51",-0.0190627126451307,0.000126039932374001,0.00153309008926055,"RG.LGE","SEC14L51"
"ATF7IP2",-0.00626585993885209,0.00817370364226718,0.0420575981803708,"RG.LGE","ATF7IP2"
"TVP23A1",-0.0172194305153807,2.08478162181793e-05,0.000351624453059176,"RG.LGE","TVP23A1"
"CPPED12",-0.0099238677366588,2.32594100574248e-06,6.07492132260345e-05,"RG.LGE","CPPED12"
"AC138811.22",-0.00127687838616675,1.89098306614662e-05,0.000326442328028584,"RG.LGE","AC138811.22"
"ITPRIPL22",-0.036932619614042,1.39689419056093e-06,4.06990417506208e-05,"RG.LGE","ITPRIPL22"
"KNOP1",-0.00525690335905178,0.000371741470097121,0.00365870674929124,"RG.LGE","KNOP1"
"IQCK",-0.00957408290180775,3.8843935207218e-05,0.000583780221768813,"RG.LGE","IQCK"
"GPR1391",0.0226397395916689,0.000159344431584234,0.00185132210117504,"RG.LGE","GPR1391"
"GGA2",-0.00759950330341206,0.000292349123707317,0.00303356402066051,"RG.LGE","GGA2"
"PLK11",-0.00724150293208629,0.00308726780096642,0.0199326358301596,"RG.LGE","PLK11"
"KDM81",-0.00384720023181777,0.00678119830215192,0.036643897487457,"RG.LGE","KDM81"
"IL4R2",-0.0525818121760625,3.79059507295105e-06,9.04087959425502e-05,"RG.LGE","IL4R2"
"GSG1L2",0.031209184929909,9.43379172980714e-07,3.03328351216767e-05,"RG.LGE","GSG1L2"
"EIF3C1",-0.0128072235569124,0.00113926244283704,0.00901855570859866,"RG.LGE","EIF3C1"
"ATP2A11",-0.0130224785791734,0.000201605028697513,0.00224421156428038,"RG.LGE","ATP2A11"
"RABEP2",-0.00450023800347352,0.00624787693596582,0.0344540422355396,"RG.LGE","RABEP2"
"AC009133.62",-0.00283125001255353,5.61641026517999e-08,3.62282573548816e-06,"RG.LGE","AC009133.62"
"PAGR12",-0.00672268667581284,1.03924347937031e-07,5.62900302030744e-06,"RG.LGE","PAGR12"
"ASPHD13",0.0205393429182069,8.8743060359852e-08,5.0259710079592e-06,"RG.LGE","ASPHD13"
"AC093512.22",-0.0031457660715092,5.90098469916706e-07,2.09530469809437e-05,"RG.LGE","AC093512.22"
"CORO1A1",0.0126628733451813,0.000143873100675809,0.00170628634680987,"RG.LGE","CORO1A1"
"ZNF768",-0.00617237759587371,0.00494249639678068,0.0287691432890144,"RG.LGE","ZNF768"
"SRCAP1",-0.00053856812069621,4.13645796010806e-05,0.000616107305907367,"RG.LGE","SRCAP1"
"FBXL19-AS12",-0.0116452129265625,8.7771460920172e-05,0.00113156481686302,"RG.LGE","FBXL19-AS12"
"ZNF843",0.00855915847828517,0.00772394462299695,0.0402557927542117,"RG.LGE","ZNF843"
"TGFB1I11",0.0112810497249474,0.00144108236480664,0.0109667658888939,"RG.LGE","TGFB1I11"
"ITFG1",0.00326386309027376,0.00324148028754439,0.0206883089447426,"RG.LGE","ITFG1"
"LONP2",0.00290305771184361,0.00591985413674433,0.0330719552414597,"RG.LGE","LONP2"
"ZNF4232",-0.0153356254831843,1.65607213953348e-05,0.000292778317680284,"RG.LGE","ZNF4232"
"BRD7",-0.00285528898420743,0.00031385791353434,0.00321853912475081,"RG.LGE","BRD7"
"NKD12",-0.0318261918561998,1.64306578140416e-05,0.000290797420807506,"RG.LGE","NKD12"
"AC007608.31",-0.0226709661170067,0.000526776775731087,0.00487260970606044,"RG.LGE","AC007608.31"
"MMP21",-0.0302836179011721,4.88983767127678e-05,0.00070219635099714,"RG.LGE","MMP21"
"LPCAT22",-0.0207332689603779,3.60325740484417e-06,8.67784692525314e-05,"RG.LGE","LPCAT22"
"AC007336.13",-0.0188551482494714,0.000705490823113561,0.00619213016632734,"RG.LGE","AC007336.13"
"MT32",0.0594935525518344,4.99972773122687e-10,1.18185141844767e-07,"RG.LGE","MT32"
"MT2A3",0.017723982674291,2.99827796766924e-11,1.73651984206696e-08,"RG.LGE","MT2A3"
"MT1X3",0.0159193471393662,4.50265946472479e-09,5.50586563788809e-07,"RG.LGE","MT1X3"
"HERPUD12",0.010990733372768,0.000191091220373302,0.00214046036644377,"RG.LGE","HERPUD12"
"NLRC52",0.0280643682738021,4.03348885020402e-07,1.56126003671806e-05,"RG.LGE","NLRC52"
"ADGRG32",0.0132798410203794,0.00683974695916083,0.0368369555114498,"RG.LGE","ADGRG32"
"DRC7",-0.0175604196486302,0.00894580346074184,0.0452504586837462,"RG.LGE","DRC7"
"MMP15",0.0109064652748253,0.0039683493086901,0.0242393358675856,"RG.LGE","MMP15"
"AC009107.2",-0.00898153607943167,0.00431607013197823,0.0259311812898697,"RG.LGE","AC009107.2"
"CCDC113",-0.00782212099881786,0.000994546087934893,0.00810346714051343,"RG.LGE","CCDC113"
"GINS31",-0.00835243794756472,0.00357027983316194,0.0222673441990212,"RG.LGE","GINS31"
"CDH111",-0.0142042008317565,0.00656672209807661,0.0357965084042738,"RG.LGE","CDH111"
"CES31",-0.0131210414985902,0.000548275604220273,0.00503873482741972,"RG.LGE","CES31"
"CBFB1",-0.0046057423165612,0.00323219138087601,0.0206535237841329,"RG.LGE","CBFB1"
"TRADD1",0.0140435866218058,0.00520993857050533,0.0299454134572413,"RG.LGE","TRADD1"
"FBXL82",0.0314783882872662,4.50141919528835e-11,2.27054397597341e-08,"RG.LGE","FBXL82"
"AC074143.13",0.0436354192682702,3.4916935908982e-09,4.50875410005503e-07,"RG.LGE","AC074143.13"
"HSF42",0.044320056243747,1.10318010276991e-07,5.85454872128403e-06,"RG.LGE","HSF42"
"NOL32",0.0311320533832033,7.08990975043541e-09,7.89229195046744e-07,"RG.LGE","NOL32"
"FHOD12",-0.0112623682265449,6.79371082650169e-05,0.000913810720421365,"RG.LGE","FHOD12"
"KCTD192",-0.0214766149457126,0.000165347755634047,0.00190498081633772,"RG.LGE","KCTD192"
"ZDHHC12",-0.00785068203790728,0.000834768488698331,0.00704707017577394,"RG.LGE","ZDHHC12"
"CARMIL21",0.0111553962078574,0.000233181669155291,0.00252095466968221,"RG.LGE","CARMIL21"
"ENKD1",-0.00517645958298064,0.00467464892625534,0.0275982107968864,"RG.LGE","ENKD1"
"TSNAXIP11",-0.0100319683773288,0.00109973471647419,0.00877450225339094,"RG.LGE","TSNAXIP11"
"EDC42",-0.000990325212979441,1.02893035309489e-06,3.22484753967081e-05,"RG.LGE","EDC42"
"AC126773.42",-0.0244142189111066,0.0015589735631809,0.0116659213181747,"RG.LGE","AC126773.42"
"CDH14",0.0405370646494241,0.000239651225825036,0.0025753731265259,"RG.LGE","CDH14"
"AC026464.42",-0.00130927797642316,1.23475467211065e-06,3.71139202281898e-05,"RG.LGE","AC026464.42"
"PDPR1",-0.00658929289690664,0.00222698873115403,0.015447281955117,"RG.LGE","PDPR1"
"VAC14-AS1",0.0142864404219794,0.00473201754432793,0.0278553957633104,"RG.LGE","VAC14-AS1"
"HYDIN2",-0.0249484317809024,3.54938287664959e-06,8.57643548083847e-05,"RG.LGE","HYDIN2"
"CALB22",0.0640841206197367,8.61624254232465e-07,2.81527876266523e-05,"RG.LGE","CALB22"
"ZNF191",-0.00628296777809287,0.00038611590624872,0.00376119302520253,"RG.LGE","ZNF191"
"MARVELD31",0.0251498122612369,8.17736859080972e-05,0.00106272871517117,"RG.LGE","MARVELD31"
"DHODH",-0.00432704127865246,0.00356614759308264,0.0222569287777303,"RG.LGE","DHODH"
"PMFBP12",-0.0323657057785029,7.38463294937866e-10,1.57557932447026e-07,"RG.LGE","PMFBP12"
"AC009075.13",-0.0212843248653064,1.43920265350188e-05,0.000260720202358854,"RG.LGE","AC009075.13"
"LINC015722",-0.0189189067160074,6.7160982710382e-07,2.32129640669866e-05,"RG.LGE","LINC015722"
"AC004158.12",0.0810117934641269,1.46927428202814e-09,2.44490269960992e-07,"RG.LGE","AC004158.12"
"AC004943.22",-0.00775144675363178,1.79313329157301e-05,0.000310880391614177,"RG.LGE","AC004943.22"
"AC004943.32",-0.0103565992367002,0.00199011586592745,0.0141755600580606,"RG.LGE","AC004943.32"
"ZFHX31",-0.0112397151416389,0.00500223921128773,0.0290331330850037,"RG.LGE","ZFHX31"
"AC004943.12",-0.0144090427843884,1.96251265318349e-07,9.02476260257397e-06,"RG.LGE","AC004943.12"
"RFWD32",-0.00737718499122789,0.000247417877530539,0.00264299931252179,"RG.LGE","RFWD32"
"LDHD1",0.0181240350066342,8.62162410921825e-05,0.00111329307797513,"RG.LGE","LDHD1"
"GABARAPL21",0.00507070521369226,0.0101163999764092,0.0499048936489061,"RG.LGE","GABARAPL21"
"TERF2IP2",0.00796750571435293,0.000826927724306089,0.00698453186709816,"RG.LGE","TERF2IP2"
"VAT1L2",-0.0162179459494799,0.00027888276708753,0.00292301736594793,"RG.LGE","VAT1L2"
"WWOX",-0.0042342127753209,0.000513902369899114,0.0047809211253842,"RG.LGE","WWOX"
"MAFTRR",-0.0165132399243123,0.00101031457473606,0.00821535896766487,"RG.LGE","MAFTRR"
"AC105411.12",-0.0274899798883949,0.000284397245036483,0.00296924704536473,"RG.LGE","AC105411.12"
"CDYL22",-0.0356021304449385,0.000111599364048594,0.00138541735264707,"RG.LGE","CDYL22"
"GCSH2",0.00265050125964816,4.01966663381144e-08,2.92258734848425e-06,"RG.LGE","GCSH2"
"BCO11",-0.0283640137379522,0.00185728718871339,0.0134071880648581,"RG.LGE","BCO11"
"PLCG22",0.00396623299877675,0.00184013855909573,0.0133072027250736,"RG.LGE","PLCG22"
"C16orf742",0.0148012033667424,0.000303298006019486,0.00312414365996204,"RG.LGE","C16orf742"
"MAP1LC3B",0.00469073937886637,0.0078727955386058,0.0408206851232368,"RG.LGE","MAP1LC3B"
"CBFA2T3",0.0085807079641621,0.00778583742923827,0.0404862383615523,"RG.LGE","CBFA2T3"
"RPL132",0.00738339024185467,0.00361612748588236,0.0224749033935651,"RG.LGE","RPL132"
"AC010538.12",-0.00718394482368114,0.00270780022971362,0.0180382185339693,"RG.LGE","AC010538.12"
"CDK10",-0.00589919864478148,0.0027664286948422,0.0183304292132381,"RG.LGE","CDK10"
"VPS9D1-AS11",-0.0205272268901297,4.2988809357978e-05,0.000634261765856603,"RG.LGE","VPS9D1-AS11"
"AC092143.12",-0.00252766331921805,7.50088345996362e-06,0.000152100200913659,"RG.LGE","AC092143.12"
"TUBB32",-0.00492437337264917,8.42394824972597e-07,2.76363716867534e-05,"RG.LGE","TUBB32"
"AC087392.41",-0.00697305521295543,0.00913962978351112,0.0460289436304689,"RG.LGE","AC087392.41"
"MYO1C",-0.00680217089569227,0.00840642882610473,0.0430073431639165,"RG.LGE","MYO1C"
"RPA11",-0.00506705610084056,0.00367597571773312,0.0227681980276018,"RG.LGE","RPA11"
"DPH12",-0.00469974569378565,0.000221314745822901,0.00242021769127875,"RG.LGE","DPH12"
"AC005696.42",0.0152052556158151,9.40729671087935e-05,0.00119939317701662,"RG.LGE","AC005696.42"
"TRPV32",-0.0280700827939363,4.46420290063463e-09,5.50051137550714e-07,"RG.LGE","TRPV32"
"HASPIN2",-0.015118815476513,8.94049221561072e-05,0.0011453054353347,"RG.LGE","HASPIN2"
"SPNS21",0.0215172502168379,0.000333063234342293,0.00335998354094935,"RG.LGE","SPNS21"
"PLD21",-0.0167922156300593,4.24537773928809e-06,9.78923458426415e-05,"RG.LGE","PLD21"
"ENO3",-0.0100682063618509,0.00245931891843541,0.0167071790611189,"RG.LGE","ENO3"
"AC004771.31",-0.00849413408089965,0.00266069411020464,0.0177836304202442,"RG.LGE","AC004771.31"
"AC004771.12",-0.0101313051457814,0.00044551606455115,0.00423004399877654,"RG.LGE","AC004771.12"
"DHX331",-0.00441155250325942,0.00124116779363563,0.0096874706755671,"RG.LGE","DHX331"
"TXNDC172",0.00581683085081772,0.00109509127483616,0.00874610008269692,"RG.LGE","TXNDC172"
"RNASEK-C17orf492",-0.00126101109544038,2.17227596864713e-06,5.78592515015402e-05,"RG.LGE","RNASEK-C17orf492"
"AC120057.21",-0.000858523389451079,8.79437992996518e-05,0.00113288177533574,"RG.LGE","AC120057.21"
"SLC2A4",-0.0217704667799017,4.07400748936591e-05,0.000610005147364147,"RG.LGE","SLC2A4"
"AC026954.22",-0.000950054766265253,1.52968366146674e-06,4.39334946258624e-05,"RG.LGE","AC026954.22"
"KCTD111",-0.00909472449576908,0.000300205511796538,0.00310020292124627,"RG.LGE","KCTD111"
"TNK1",0.0198553203609485,0.000946269375870834,0.00779669933431911,"RG.LGE","TNK1"
"SENP3-EIF4A11",-0.000867831033625568,5.39361060994343e-05,0.000755530833944662,"RG.LGE","SENP3-EIF4A11"
"AC016876.32",-0.0013324197994432,4.30838816945559e-06,9.87808145499753e-05,"RG.LGE","AC016876.32"
"SHBG2",-0.0180678079678108,6.39774559557654e-05,0.000869242522375429,"RG.LGE","SHBG2"
"TP532",-0.0153165474633403,4.44607628645992e-06,0.000100229214161661,"RG.LGE","TP532"
"EFNB31",-0.00936817585208648,0.0016600217898317,0.0122685035300703,"RG.LGE","EFNB31"
"ALOXE32",0.0249698847040023,1.21992334626092e-08,1.17207040071413e-06,"RG.LGE","ALOXE32"
"PER11",-0.00740227016693623,0.00770297007345362,0.0401925025490769,"RG.LGE","PER11"
"VAMP2",0.00746383864375076,0.000616784730981938,0.00557420063985413,"RG.LGE","VAMP2"
"PFAS2",-0.0109503589785306,1.46192015772539e-05,0.000263357737342026,"RG.LGE","PFAS2"
"AC135178.31",-0.000857580016154228,7.65197147996123e-05,0.00100660531098659,"RG.LGE","AC135178.31"
"MYH102",-0.00624727281984414,0.00021083865218871,0.00232932695754824,"RG.LGE","MYH102"
"AC005695.1",0.0140812676167736,0.000396844349982951,0.00384020662654365,"RG.LGE","AC005695.1"
"USP431",-0.0144891281669459,0.000639633589490106,0.0057634563461308,"RG.LGE","USP431"
"MYH3",-0.00610119117940026,0.00170954834964111,0.0125426454143442,"RG.LGE","MYH3"
"HS3ST3B1",-0.028578726073896,0.00156052635499287,0.0116721297015477,"RG.LGE","HS3ST3B1"
"AC005224.3",-0.0211615098154219,0.00342596421790383,0.0216517182620148,"RG.LGE","AC005224.3"
"PMP222",0.0134268266257088,0.000735442515141333,0.00640543560880108,"RG.LGE","PMP222"
"AC005324.43",-0.00214689599597823,4.25653863818121e-08,2.97423334021138e-06,"RG.LGE","AC005324.43"
"AC015922.32",-0.0381666889265447,4.04594780395584e-07,1.56233596898687e-05,"RG.LGE","AC015922.32"
"DRC31",-0.0200252823859375,0.00173247178986813,0.0126820077824315,"RG.LGE","DRC31"
"LLGL11",-0.00638512356838459,0.00888202587949756,0.0449842421465234,"RG.LGE","LLGL11"
"SHMT1",-0.00410953169858625,0.00523982032673859,0.0300874919579821,"RG.LGE","SHMT1"
"FAM83G2",-0.0383277993723665,3.02371487951143e-05,0.000478495771833815,"RG.LGE","FAM83G2"
"MFAP42",0.0696109708605991,5.16810477505238e-08,3.39099102333823e-06,"RG.LGE","MFAP42"
"RNF1122",0.0288025305999553,6.53771541695555e-07,2.28409663517488e-05,"RG.LGE","RNF1122"
"LINC015632",0.0709374228860062,5.80781606592386e-12,5.51435053647512e-09,"RG.LGE","LINC015632"
"NOS21",-0.0424998770007937,1.35536983396523e-05,0.000248038826417605,"RG.LGE","NOS21"
"AC005726.12",-0.0067562832108477,2.14306269721445e-05,0.000359857826518939,"RG.LGE","AC005726.12"
"SPAG52",-0.00836289696705207,0.000488650262865346,0.00458031584954097,"RG.LGE","SPAG52"
"PROCA1",-0.011157018046396,0.000320195044305095,0.00326073704109056,"RG.LGE","PROCA1"
"NEK8",-0.0125852662954216,0.00150970269617078,0.0113903950715564,"RG.LGE","NEK8"
"SEZ63",0.076731428838698,2.76357254258395e-10,7.96550435890133e-08,"RG.LGE","SEZ63"
"TP53I131",0.00497258267519027,0.00190192716232798,0.0136987980040767,"RG.LGE","TP53I131"
"BLMH1",-0.0059911129971183,2.70932144422438e-06,6.8456859841828e-05,"RG.LGE","BLMH1"
