"","log2foldChange","pValues","FDR","celltype","gene"
"F2R",-0.135757357386986,0.000724400369347172,0.018523525227362,"Ex","F2R"
"CRHBP",-0.146053749484473,0.00304255222162573,0.0419466122769129,"Ex","CRHBP"
"TBCA",-0.0480315406494078,0.00220851011793034,0.0340102977897545,"Ex","TBCA"
"CETN3",-0.0723459480340169,0.000646950116310067,0.0172540923855319,"Ex","CETN3"
"ARRDC3",-0.106553802274642,0.00140580342506885,0.0268646939489849,"Ex","ARRDC3"
"RHOBTB3",-0.0827959322377572,0.000531325040019988,0.0155798213347796,"Ex","RHOBTB3"
"PCSK1",-0.155461739038521,0.000958299934894929,0.0218137222241942,"Ex","PCSK1"
"ALDH7A1",-0.0973701660288713,1.6064787490749e-05,0.00197884987300431,"Ex","ALDH7A1"
"LEAP2",0.15312665139464,0.000527002212450243,0.0154863688938773,"Ex","LEAP2"
"SKP1",-0.0545900797582792,0.000596297056159482,0.0165928782872133,"Ex","SKP1"
"JADE2",0.0708003926777794,0.000332894648692562,0.0121364131949815,"Ex","JADE2"
"TXNDC15",-0.0516700779183843,0.000422599279503365,0.013740085947648,"Ex","TXNDC15"
"SLC25A48",0.209740473351798,2.4096984103901e-05,0.00242448010976516,"Ex","SLC25A48"
"FAM13B",0.103873800835128,4.86666432046831e-05,0.00358593894949669,"Ex","FAM13B"
"REEP2",0.0587220994035871,0.0027900898720347,0.0393627228358113,"Ex","REEP2"
"PROB1",0.0867367118190925,0.000459726380752954,0.0144432470082178,"Ex","PROB1"
"NRG2",0.0596527699897687,0.000352536335869603,0.0123887446896444,"Ex","NRG2"
"SLC4A9",0.131617937195808,0.00093803076909784,0.0215320699270186,"Ex","SLC4A9"
"PCDHB15",-0.0754385981594723,0.00154817057430178,0.0282587761453878,"Ex","PCDHB15"
"JAKMIP2",0.034740059508847,0.0026130344669631,0.0375434404183793,"Ex","JAKMIP2"
"PCYOX1L",-0.143706435697717,5.78529704341974e-05,0.00400418909578823,"Ex","PCYOX1L"
"SMIM3",0.114591106109162,0.000459037510113868,0.0144432470082178,"Ex","SMIM3"
"CCDC69",0.127382209835311,2.00769558853075e-05,0.00224384666800137,"Ex","CCDC69"
"GLRA1",0.244197446577099,8.18470683838595e-05,0.00495993234406189,"Ex","GLRA1"
"SAP30L",0.082704399762263,9.35361578402035e-05,0.00544055314353749,"Ex","SAP30L"
"LARP1",0.0224043545376489,0.00270023639690142,0.0383517950747405,"Ex","LARP1"
"FAXDC2",-0.0581038056883911,0.00110725467405416,0.0232984837665563,"Ex","FAXDC2"
"UBLCP1",-0.0617543357251904,0.00314273147374237,0.0430664760246003,"Ex","UBLCP1"
"NPM1",-0.0560884771471644,0.00142833146407828,0.0270866474446556,"Ex","NPM1"
"UBTD2",0.0451618954269435,0.00294146307868128,0.0409671594257602,"Ex","UBTD2"
"SH3PXD2B",0.118421651220913,8.83999381474753e-06,0.00138247303666613,"Ex","SH3PXD2B"
"DRD1",0.101298527496117,0.000341407350307429,0.0122825573125113,"Ex","DRD1"
"UIMC1",0.0479249819025895,0.0014907273218766,0.0277678511390538,"Ex","UIMC1"
"DBN1",0.0568837913668361,0.0026441261337135,0.0378704410012433,"Ex","DBN1"
"DOK3",0.153351996690694,0.00175072027509115,0.0301988643929698,"Ex","DOK3"
"NHP2",-0.0549259876390842,0.00234166251198319,0.0352801860230838,"Ex","NHP2"
"ADAMTS2",0.34828542635198,1.2764722973033e-10,8.70234988686527e-07,"Ex","ADAMTS2"
"RNF130",0.0630466691672247,8.84820670708862e-06,0.00138247303666613,"Ex","RNF130"
"TUBB2A",-0.0983792984563649,0.00244792550066067,0.0363193299254714,"Ex","TUBB2A"
"TUBB2B",-0.216509715861028,7.78113202360053e-06,0.00127826186917823,"Ex","TUBB2B"
"NRN1",-0.0946737465182732,0.000605587505036718,0.0166811830932841,"Ex","NRN1"
"TMEM14B",-0.0677965263245754,1.85882187993943e-05,0.00216624242162172,"Ex","TMEM14B"
"ADTRP",-0.139540312472923,0.00151242438973937,0.027905150952769,"Ex","ADTRP"
"MYLIP",0.0583727050688578,0.00157819106325603,0.0285393039091458,"Ex","MYLIP"
"KIF13A",0.0621173736311711,0.000418476105203865,0.013740085947648,"Ex","KIF13A"
"DEK",0.0512225095250738,0.00140386002951321,0.0268646939489849,"Ex","DEK"
"DCDC2",-0.140626947298835,0.000622742073142318,0.0169482797750409,"Ex","DCDC2"
"ALDH5A1",-0.086152367762419,4.46355847108292e-07,0.000202868732510719,"Ex","ALDH5A1"
"C6orf62",-0.0411615596030384,0.00359026551677798,0.0466818109957962,"Ex","C6orf62"
"HFE",-0.113500844828828,0.00320427313490804,0.0436030580783145,"Ex","HFE"
"TRIM26",0.0509359431126732,0.000477264858546833,0.0147665396950894,"Ex","TRIM26"
"LY6G5C",0.147955409496743,3.07312356454045e-05,0.00266891973264389,"Ex","LY6G5C"
"DDAH2",0.112914151181757,0.00121986104418576,0.0246411930925524,"Ex","DDAH2"
"C2",-0.123534871965278,0.000108554507828033,0.00585035855428943,"Ex","C2"
"CFB",-0.157490375427341,0.0023370047804948,0.0352801860230838,"Ex","CFB"
"DAXX",0.0319100078403931,0.00135044044766938,0.0263422825521773,"Ex","DAXX"
"GRM4",0.101757237415961,0.000358227211023794,0.0124602755671159,"Ex","GRM4"
"NUDT3",0.0366919682758216,0.000566697055818569,0.0162931123839081,"Ex","NUDT3"
"SPDEF",-0.141831909640322,0.00251013749139258,0.0368018545109009,"Ex","SPDEF"
"FANCE",0.107684258670259,1.77556756939252e-05,0.00210520554857974,"Ex","FANCE"
"GLO1",-0.0569666136377851,0.000778286667607498,0.0192594169016846,"Ex","GLO1"
"TREM2",0.276757798384986,0.000297561277920351,0.0114143571496552,"Ex","TREM2"
"TFEB",0.0979824127070081,0.00138936333444754,0.0267948643072026,"Ex","TFEB"
"TAF8",0.0642959686217948,9.73956832360476e-05,0.0055056832514731,"Ex","TAF8"
"GNMT",0.279012614140638,4.11225691779208e-05,0.00324107647827139,"Ex","GNMT"
"C6orf223",-0.27026855323401,0.000580678583456517,0.0164045490370456,"Ex","C6orf223"
"CENPQ",-0.108491198361201,0.0014958671196171,0.0277876678146856,"Ex","CENPQ"
"GSTA4",-0.0744886277322383,4.11225691779208e-05,0.00324107647827139,"Ex","GSTA4"
"MLIP",-0.074366552406337,0.00344827768637999,0.0458705036622352,"Ex","MLIP"
"SLC17A5",0.0365138453134479,0.00387060250825664,0.0487619446276739,"Ex","SLC17A5"
"BCKDHB",-0.12763156219846,2.57892980096235e-08,3.25955684751096e-05,"Ex","BCKDHB"
"ME1",-0.0591817050227941,0.0035174933043738,0.0462794116735427,"Ex","ME1"
"PRSS35",-0.323057994108097,2.20603085131624e-08,3.25955684751096e-05,"Ex","PRSS35"
"NT5E",-0.154555890114746,0.000274143568020589,0.0108033166183836,"Ex","NT5E"
"HTR1E",0.0941573405778096,0.00179891989943928,0.0304321002839387,"Ex","HTR1E"
"ORC3",-0.0671682609200368,2.70313178820562e-05,0.002524465885766,"Ex","ORC3"
"RSPO3",0.120631026588264,0.0036248466609366,0.0468636021290179,"Ex","RSPO3"
"ENPP1",0.0786687985617582,0.00227268125455757,0.0347010178117496,"Ex","ENPP1"
"MOXD1",-0.125285594395632,0.000273506644458684,0.0108033166183836,"Ex","MOXD1"
"PEX7",-0.126937663040356,0.000385061508286615,0.013080310810825,"Ex","PEX7"
"REPS1",-0.0755969341499352,0.00150515991959528,0.0278848181632893,"Ex","REPS1"
"AIG1",-0.0610661748928436,6.33010680524942e-06,0.00112197891318919,"Ex","AIG1"
"ADAT2",-0.0929446578185034,0.003841211600531,0.0485852691774028,"Ex","ADAT2"
"SASH1",0.124603365084948,3.42294818071369e-06,0.000848579971709657,"Ex","SASH1"
"RMND1",-0.0444415252426711,0.00194699117200794,0.0319077219114523,"Ex","RMND1"
"CNKSR3",0.0960324457248483,0.00107342377856119,0.0229047468242283,"Ex","CNKSR3"
"ZDHHC14",0.0411684140052548,0.00349055157076368,0.0462074472498667,"Ex","ZDHHC14"
"SYTL3",0.141196196677994,2.86985251463864e-05,0.00257437098928275,"Ex","SYTL3"
"EZR",0.0901147790644359,0.00135513268925008,0.026376682657201,"Ex","EZR"
"PDE10A",-0.117474328565952,0.000634273389264462,0.0170578257645383,"Ex","PDE10A"
"MPC1",-0.0494244481578061,0.00355598471262023,0.0465166692561194,"Ex","MPC1"
"CHST12",0.0744254579339563,0.00220556622712764,0.0340102977897545,"Ex","CHST12"
"CARD11",0.145746610168894,0.00127027210078498,0.0252480467845528,"Ex","CARD11"
"PMS2",-0.114672174862674,3.13014506411255e-05,0.00270073728995952,"Ex","PMS2"
"C7orf26",0.0447901465784053,0.000284525291065987,0.011052713229871,"Ex","C7orf26"
"ZNF853",0.0622925389860738,0.000689921074916926,0.0179917395245469,"Ex","ZNF853"
"RPA3",-0.102959019705396,0.000807476582860271,0.0197310810166663,"Ex","RPA3"
"HDAC9",-0.0650485563766425,0.000679432143532482,0.0178842804576552,"Ex","HDAC9"
"AQP1",0.281869691770842,4.36220402430902e-06,0.000971344181413953,"Ex","AQP1"
"PDE1C",0.0677910602797116,0.00254345845172652,0.0370513418689007,"Ex","PDE1C"
"LSM5",-0.0587310371376377,1.34717131775249e-05,0.0017493981826243,"Ex","LSM5"
"HERPUD2",-0.0411110784137012,0.00255689973742373,0.0371469666856097,"Ex","HERPUD2"
"SUGCT",-0.110787735575585,0.000242612874631549,0.010297477873783,"Ex","SUGCT"
"GCK",0.079222679441981,0.00364108796301389,0.0469690013015084,"Ex","GCK"
"TMED4",-0.0494036696292861,0.00105911271129637,0.0228496864217183,"Ex","TMED4"
"COBL",0.0543937888951653,0.00182223935939284,0.0305236285814758,"Ex","COBL"
"CHCHD2",-0.0807743462809487,0.00166012957917291,0.0292453059586855,"Ex","CHCHD2"
"FZD9",0.135884893807544,0.0037494731451572,0.0478403903817327,"Ex","FZD9"
"BAZ1B",0.0447413308784057,0.000516914569095252,0.0152670446888523,"Ex","BAZ1B"
"CLIP2",0.110163400957125,3.04707063029399e-06,0.000769385334149231,"Ex","CLIP2"
"GRM3",-0.0506600742805832,0.00197339497037364,0.0320324290726721,"Ex","GRM3"
"CROT",-0.0722341030761702,0.000371841719017878,0.0127069219017764,"Ex","CROT"
"SRI",-0.0532330177415652,0.000347195164243586,0.0123887446896444,"Ex","SRI"
"PON2",-0.0460161995074317,0.00349726934134815,0.0462514718421746,"Ex","PON2"
"NPTX2",-0.211652190575466,0.00024643141875755,0.0103706555393802,"Ex","NPTX2"
"ZNF394",0.0379047872146363,0.000855317944767077,0.0204242735147094,"Ex","ZNF394"
"ZKSCAN5",0.0280726152203528,0.0039250169561569,0.0492342283322901,"Ex","ZKSCAN5"
"MCM7",0.0724962392582258,0.000365670317463774,0.0126483170313336,"Ex","MCM7"
"MEPCE",0.0506688183752431,0.00139998066784385,0.0268646939489849,"Ex","MEPCE"
"AGFG2",0.0818883932896934,0.000404186130039225,0.0133764026288467,"Ex","AGFG2"
"FBXO24",-0.101940079973604,0.00137786550947272,0.0267243189497306,"Ex","FBXO24"
"PCOLCE",0.15317371583439,5.57322873118605e-05,0.00393689541415505,"Ex","PCOLCE"
"VGF",-0.310191061680748,0.000589307851077864,0.0164994097524572,"Ex","VGF"
"NAT16",-0.2356128469655,2.05305989107783e-05,0.00227589200120701,"Ex","NAT16"
"CLDN15",0.133841138871895,0.000222409431706086,0.00981408608838991,"Ex","CLDN15"
"ORAI2",0.136225125099274,9.72533030936881e-06,0.00142585891148649,"Ex","ORAI2"
"HBP1",0.0488626482260344,0.00400287136743478,0.0499809075961294,"Ex","HBP1"
"IMMP2L",-0.115453587895644,3.05969325187399e-05,0.00266891973264389,"Ex","IMMP2L"
"LRRN3",0.0805822803045704,0.00378303727287008,0.048072426109584,"Ex","LRRN3"
"NDUFA5",-0.0945484173815423,1.10247155279718e-05,0.00158233680235679,"Ex","NDUFA5"
"SND1",-0.030001821486918,0.00253843465300274,0.0370177074798849,"Ex","SND1"
"TMEM209",-0.0605097882106642,0.00179770019066929,0.0304321002839387,"Ex","TMEM209"
"PTN",-0.0764056270550517,0.00145019098618469,0.0273490374780475,"Ex","PTN"
"DENND2A",0.0782539350345708,0.000259638309462264,0.010567666714979,"Ex","DENND2A"
"AGK",-0.0611667769055462,0.000315733156027452,0.0119014659551752,"Ex","AGK"
"CLEC5A",0.46344555478855,1.73614746992641e-07,0.000124591425012877,"Ex","CLEC5A"
"GSTK1",-0.0364437522097134,0.00179770019066929,0.0304321002839387,"Ex","GSTK1"
"ZNF467",0.105919462514772,0.000185025766435788,0.00850786743942957,"Ex","ZNF467"
"SLC4A2",0.100736119512203,8.32201344722444e-05,0.00499641199130611,"Ex","SLC4A2"
"AGAP3",0.0541733984693806,0.00297803865196545,0.0411821065106987,"Ex","AGAP3"
"GALNT11",-0.0585047631862965,6.7180997644072e-05,0.00447382558951057,"Ex","GALNT11"
"PNPLA4",-0.0744879289306695,0.00096034900724048,0.0218239311895399,"Ex","PNPLA4"
"GPR143",-0.135625431084984,7.33079002317302e-05,0.00465080742287343,"Ex","GPR143"
"WWC3",0.0581914887780135,0.00015684891624967,0.00747774466106381,"Ex","WWC3"
"MID1",-0.066196485603625,0.00351074018996341,0.0462794116735427,"Ex","MID1"
"MSL3",0.0257919372212134,0.00160764610387286,0.0286539276160868,"Ex","MSL3"
"TMSB4X",-0.062014523753275,0.000859009982949041,0.0204408396466146,"Ex","TMSB4X"
"GEMIN8",-0.0706106435211962,0.00133367220202537,0.0262937551087597,"Ex","GEMIN8"
"CTPS2",-0.0399708559600414,0.00207397249212823,0.0328821103839167,"Ex","CTPS2"
"RAI2",0.0481395314534314,0.00245278518595911,0.036321005858915,"Ex","RAI2"
"PPEF1",-0.233421445581085,2.58189761657221e-05,0.0024813582556496,"Ex","PPEF1"
"MBTPS2",-0.0777950282130966,0.000844329938998329,0.0203041247235312,"Ex","MBTPS2"
"SMS",-0.0544192349281074,3.71210170966553e-06,0.000887973803706832,"Ex","SMS"
"EIF2S3",-0.0472269572368562,0.000204438150850706,0.00924476371161021,"Ex","EIF2S3"
"MID1IP1",0.127484597639862,0.00121135855843525,0.0245057476917873,"Ex","MID1IP1"
"JADE3",0.0856476841474466,0.00204908396834328,0.0326726671947221,"Ex","JADE3"
"RGN",-0.103070685139086,0.000149951108128026,0.00722467618136268,"Ex","RGN"
"CCDC120",0.0715744908748839,0.00377582205838988,0.048025497916181,"Ex","CCDC120"
"RRAGB",-0.0767734344506072,0.00171068725957359,0.0299244999582378,"Ex","RRAGB"
"SPIN2B",-0.0692323270740864,0.00279739482419517,0.0393627228358113,"Ex","SPIN2B"
"PDZD11",-0.0576605535524726,0.000702604079956835,0.0182048730663626,"Ex","PDZD11"
"FOXO4",0.0995583673650424,0.00139707763614256,0.0268646939489849,"Ex","FOXO4"
"TRMT2B",0.0512074002732499,0.000247587929763428,0.0103872659148441,"Ex","TRMT2B"
"HNRNPH2",-0.0746255955489312,0.000552211170063045,0.0160199985187439,"Ex","HNRNPH2"
"GPRASP1",-0.0965930147605212,0.000577259933316977,0.0163977899807854,"Ex","GPRASP1"
"TCEAL5",-0.0552887392692458,0.00362716280600276,0.0468636021290179,"Ex","TCEAL5"
"ALG13",-0.0716182059609336,0.000351998780586393,0.0123887446896444,"Ex","ALG13"
"ZCCHC12",-0.158087483998407,0.000743581146438219,0.0187407189125418,"Ex","ZCCHC12"
"CXorf56",-0.0631049432549102,0.000234773892479438,0.0101296083174063,"Ex","CXorf56"
"APLN",0.200403410850339,0.000869551167378617,0.020527397119565,"Ex","APLN"
"MBNL3",-0.153151214439005,0.000257826448151304,0.0105499416529673,"Ex","MBNL3"
"FAM122C",-0.0659332275647708,0.00252009160785776,0.036828991503902,"Ex","FAM122C"
"RBMX",-0.0423349114231284,0.00234166251198319,0.0352801860230838,"Ex","RBMX"
"HMGB3",-0.0895232761684337,0.00252841427279304,0.0369110584684508,"Ex","HMGB3"
"VMA21",-0.0386067676911841,0.00256364471222286,0.0371469666856097,"Ex","VMA21"
"PNMA5",-0.188774546744335,0.000683410324026521,0.0179543348132979,"Ex","PNMA5"
"EMD",-0.0526849866155157,0.00170487157941963,0.0299244999582378,"Ex","EMD"
"RPL10",-0.0373397880018116,0.00202175163758926,0.0324639936241789,"Ex","RPL10"
"UBL4A",0.0481733255754282,0.00155242677373823,0.02829858163091,"Ex","UBL4A"
"VBP1",-0.0682476120673292,0.00249362719372991,0.0365991461641629,"Ex","VBP1"
"CLN8",0.0463062505168272,0.00103394313552642,0.0226289159757668,"Ex","CLN8"
"ERI1",-0.0414247875135687,0.00182594667059537,0.0305481998203287,"Ex","ERI1"
"MSR1",0.310038685889421,0.000120715150909155,0.00631146329199353,"Ex","MSR1"
"EPHX2",-0.0860927615399327,1.21507567384351e-05,0.00166794176015724,"Ex","EPHX2"
"HMBOX1",0.0924039972537036,9.55114746134513e-07,0.000342710251672213,"Ex","HMBOX1"
"KIF13B",0.0596315640840803,0.00257718349995871,0.03718507621369,"Ex","KIF13B"
"GINS4",-0.120968988334057,0.0014106727714378,0.0269003834887109,"Ex","GINS4"
"GPAT4",0.0321834136379273,0.000870174956736967,0.020527397119565,"Ex","GPAT4"
"SNAI2",0.0981666384621092,0.0035174933043738,0.0462794116735427,"Ex","SNAI2"
"RGS20",-0.152065981244544,5.67317536723184e-06,0.00111241012007561,"Ex","RGS20"
"PLAG1",-0.0694237240169029,0.00236037856824536,0.0353667711846433,"Ex","PLAG1"
"CHCHD7",-0.0859661882845524,6.26481571123455e-06,0.00112197891318919,"Ex","CHCHD7"
"PENK",-0.1850813749962,0.00240617585979977,0.0358559648616065,"Ex","PENK"
"ASPH",-0.055267500821329,0.0020285531769564,0.0324639936241789,"Ex","ASPH"
"CYP7B1",-0.104434000671116,5.18423318525038e-05,0.00374005394078777,"Ex","CYP7B1"
"CRH",-0.327260988723353,0.00171535293467686,0.0299472948326747,"Ex","CRH"
"ADHFE1",-0.120436617630566,0.00077379774715233,0.0192594169016846,"Ex","ADHFE1"
"COPS5",-0.0438918083867259,0.00215606721800922,0.0335976874486352,"Ex","COPS5"
"PREX2",-0.0909665478318393,0.000158619445579897,0.00753580536753271,"Ex","PREX2"
"MRPS28",-0.0993984240181908,0.000875807760897746,0.0205535952148722,"Ex","MRPS28"
"ZNF704",0.0653258328050663,0.000799364107814316,0.0196384317298166,"Ex","ZNF704"
"DECR1",-0.0761539752474318,1.07220031225418e-06,0.00034808217279966,"Ex","DECR1"
"GEM",0.251461319468006,0.000936693714436931,0.0215320699270186,"Ex","GEM"
"POLR2K",-0.0672897026388979,0.00143723702032305,0.0272176760723677,"Ex","POLR2K"
"ANGPT1",0.183574858716141,3.44262890686423e-05,0.00289754599661073,"Ex","ANGPT1"
"MRPL13",-0.0825106213153135,0.00174240843988439,0.0301316844079608,"Ex","MRPL13"
"FBXO32",0.0697635148157172,8.21369928998329e-06,0.00131757399786967,"Ex","FBXO32"
"ZNF572",-0.101114804024374,0.00209913804105443,0.0331270222103902,"Ex","ZNF572"
"LRRC6",-0.0681374030663155,0.000978974117182536,0.0220269176366071,"Ex","LRRC6"
"KCNK9",0.0838156914242836,7.89013221453752e-05,0.00484445725224051,"Ex","KCNK9"
"ZFP41",0.0716815744669939,0.00248212916391703,0.0365178411255829,"Ex","ZFP41"
"C8orf82",0.0625312022928313,0.00181853896635516,0.0305236285814758,"Ex","C8orf82"
"FOXD4",0.175016612554603,0.000968585943177929,0.0218653465815084,"Ex","FOXD4"
"PLGRKT",-0.110526239444103,0.000262480506524426,0.0106199457165001,"Ex","PLGRKT"
"IL33",-0.258685466862871,7.46061372136372e-06,0.00124055448891213,"Ex","IL33"
"NFIB",0.0594277228530586,0.000408177694529124,0.0134757938617545,"Ex","NFIB"
"BNC2",0.203177971454324,8.04284093423722e-05,0.00489572036331806,"Ex","BNC2"
"ACO1",-0.0452317601615073,0.000495425851217128,0.015011403291879,"Ex","ACO1"
"CHMP5",-0.0775252112399714,0.00120712787461902,0.0245057476917873,"Ex","CHMP5"
"UBAP2",-0.0311450696052411,0.00210335942529133,0.0331552667790142,"Ex","UBAP2"
"NUDT2",-0.0825784486109891,0.000243182095735835,0.010297477873783,"Ex","NUDT2"
"ALDH1A1",-0.162868375344158,1.4541276794337e-05,0.00183058910124126,"Ex","ALDH1A1"
"TRPM6",-0.0791886875425194,0.00234632874266181,0.0353114706470131,"Ex","TRPM6"
"TLE4",0.0535536955269311,0.00357194519244383,0.046561637379514,"Ex","TLE4"
"NTRK2",-0.0531527370099285,0.00176265757621932,0.0302405817389349,"Ex","NTRK2"
"FAM120A",-0.0345491936564315,0.00159013076630224,0.0286096361816435,"Ex","FAM120A"
"ZNF169",-0.0635646853563143,0.00205459095120818,0.0326726671947221,"Ex","ZNF169"
"FANCC",0.170408174031082,3.33919603506202e-05,0.00282794645578079,"Ex","FANCC"
"HABP4",-0.0332253614813567,0.00202719119171741,0.0324639936241789,"Ex","HABP4"
"SEC61B",-0.0582122323806593,0.00218360142680444,0.0337792359218745,"Ex","SEC61B"
"FKTN",-0.0544737503538277,0.000344553054069374,0.0123495153444411,"Ex","FKTN"
"PTPN3",-0.0746001123360465,0.00185962570851572,0.0309428694418152,"Ex","PTPN3"
"HSDL2",-0.106037204405625,4.80458116050439e-05,0.00356035131105856,"Ex","HSDL2"
"KIF12",-0.160544229749093,0.00327745859651004,0.044421618253891,"Ex","KIF12"
"PHF19",0.0603262915232108,0.00274123539533505,0.0388531648808663,"Ex","PHF19"
"STOM",-0.104162768730466,0.00123789597320276,0.02482163469797,"Ex","STOM"
"DAB2IP",0.0868653618921709,8.70369644543264e-05,0.00513744160318069,"Ex","DAB2IP"
"CRB2",0.106970683842134,0.00204359053075385,0.0326280525606894,"Ex","CRB2"
"NR6A1",0.0838790748095262,0.000722297783284096,0.0185122749531554,"Ex","NR6A1"
"ZBTB34",0.0684410478756945,0.000127060106161294,0.00648863126407958,"Ex","ZBTB34"
"ANGPTL2",-0.123917921725367,0.00279556695044866,0.0393627228358113,"Ex","ANGPTL2"
"SWI5",-0.0622223032856368,0.00101147797905521,0.0223119174565434,"Ex","SWI5"
"ASB6",0.0573407062969471,0.000398116401257651,0.0133046988508531,"Ex","ASB6"
"PLPP7",0.0557677170718174,0.00158686626345467,0.0286096361816435,"Ex","PLPP7"
"SSNA1",0.0855575532923583,0.0038338956262024,0.0485686153854384,"Ex","SSNA1"
"CD151",0.120876154771461,1.01850526431665e-05,0.00147737439137845,"Ex","CD151"
"CHID1",-0.0726937701258485,4.60657652057138e-06,0.000982354589363984,"Ex","CHID1"
"LSP1",0.183028863288341,6.38162140971924e-05,0.00432902526972746,"Ex","LSP1"
"RRM1",-0.0799131937784652,0.000983158199162333,0.0220482928381224,"Ex","RRM1"
"FAM160A2",-0.0737215884365092,0.000109268172066405,0.0058656359296277,"Ex","FAM160A2"
"CCKBR",-0.0894893701133173,0.000967208592508757,0.0218653465815084,"Ex","CCKBR"
"ILK",0.0521539062414362,0.000419740755527871,0.013740085947648,"Ex","ILK"
"TPP1",-0.0486255562246836,0.00185083973437321,0.0308510999733236,"Ex","TPP1"
"ZNF215",-0.157847377114641,6.57306074850676e-06,0.00114902158084474,"Ex","ZNF215"
"EIF3F",-0.0377452097007254,0.000967897040945555,0.0218653465815084,"Ex","EIF3F"
"KCNC1",0.0750231875247387,0.00292618584499147,0.0408378137118308,"Ex","KCNC1"
"BDNF",-0.227270007796821,0.000452541107707002,0.014316468685812,"Ex","BDNF"
"EIF3M",-0.0340754397065473,0.000981064092757238,0.0220375764493327,"Ex","EIF3M"
"CAT",-0.104092955275238,0.000146374350914398,0.00719075958499153,"Ex","CAT"
